title,offer_details,valid_until,product_url,image_url,scraped_at
null,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/noname/07185608.html,https://cdn.carrefour.eu/420_07185608_M1_20251020.webp,2026-02-01 22:30:18
Carrefour Extra Génoises Kersensmaak 150 g,5 voor 5.0€,2026-12-31,https://www.carrefour.be/nl/extra-genoises-kersensmaak-150-g/01672229.html,https://cdn.carrefour.eu/420_01672229_T596.webp,2026-02-01 22:30:20
Carrefour The Market Gedroogd en Ontpitte Deglet Nour Dadels 250 g,-25.0% voor 4,2026-12-31,https://www.carrefour.be/nl/the-market-gedroogd-en-ontpitte-deglet-nour-dadels-250-g/06085521.html,,2026-02-01 22:30:22
Carrefour Bio Zwarte Peper Molen 38 g,2 + 1 gratis,2026-02-02,https://www.carrefour.be/nl/zwarte-peper-molen-38-g/06626964.html,,2026-02-01 22:30:23
Lutti Winegum Mix 400 g,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/winegum-mix-400-g/05449401.html,,2026-02-01 22:30:25
Carrefour Classic' Spaghetti 500 g,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/classic-spaghetti-500-g/06922174.html,,2026-02-01 22:30:27
Carrefour Companino Vitalive Terrine met Kip 100 g,,,https://www.carrefour.be/nl/companino-vitalive-terrine-met-kip-100-g/01749425.html,,2026-02-01 22:30:29
Carrefour Soft Junior Zuignap Soft 7+ Jaar,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/soft-junior-zuignap-soft-7-jaar/06831976.html,,2026-02-01 22:30:30
Cornetto Strawberry 120ml 6X,-25.0% voor 2,2026-02-09,https://www.carrefour.be/nl/strawberry-120ml-6x/07109917.html,,2026-02-01 22:30:32
Cornetto Soft Chocolatey 4 x 81 g,-25.0% voor 2,2026-02-09,https://www.carrefour.be/nl/soft-chocolatey-4-x-81-g/06595907.html,,2026-02-01 22:30:34
Cornetto Vanille-Ijs met Stukjes Chocolade 4 x 324 g,-25.0% voor 2,2026-02-09,https://www.carrefour.be/nl/vanille-ijs-met-stukjes-chocolade-4-x-324-g/07090354.html,,2026-02-01 22:30:37
Gillette Fusion5 4 Navulmesjes voor Mannen,-50.0% voor 4,2026-02-09,https://www.carrefour.be/nl/fusion5-4-navulmesjes-voor-mannen/07208924.html,,2026-02-01 22:30:38
"Dove Men+Care Hydrating Clean Comfort, Body, Face & Hair Wash 250 ml",-40.0% voor 5,2026-02-09,https://www.carrefour.be/nl/mencare-hydrating-clean-comfort-body-face-and-hair-wash-250-ml/06173355.html,,2026-02-01 22:30:40
Pétrole Hahn Shampoo Anti-Haaruitval Kracht 250 ml,-25.0% voor 2,2026-02-09,https://www.carrefour.be/nl/shampoo-anti-haaruitval-kracht-250-ml/04025823.html,,2026-02-01 22:30:43
Carrefour Soft Classic Hard,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/soft-classic-hard/06881150.html,,2026-02-01 22:30:45
L'Oréal Paris Triple Active Dagcrème Droge & Gevoelige huid 50 ml,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/triple-active-dagcreme-droge-and-gevoelige-huid-50-ml/05212953.html,,2026-02-01 22:30:46
Nivea Q10 Anti-Rimpel Expert Serum met Dubbele Werking 30 ml,-33.34% voor 6,2026-02-09,https://www.carrefour.be/nl/q10-anti-rimpel-expert-serum-met-dubbele-werking-30-ml/07096614.html,,2026-02-01 22:30:48
Carrefour Classic' Farfalle 500 g,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/classic-farfalle-500-g/04681618.html,,2026-02-01 22:30:50
Rio Mare Tonijn in Olijfolie 3 x 80 g,-5% voor 2,2026-12-31,https://www.carrefour.be/nl/tonijn-in-olijfolie-3-x-80-g/04749769.html,,2026-02-01 22:30:52
Fish Tales Tonijn Gestreept in Eigen Nat 160 g,-25.0% voor 2,2026-02-02,https://www.carrefour.be/nl/tonijn-gestreept-in-eigen-nat-160-g/06461272.html,,2026-02-01 22:30:54
Stella Artois Belgium Premium Lager Beer 6x25 cl Blikken,-10.0€ bij aankoop van 40.0€,2026-02-09,https://www.carrefour.be/nl/belgium-premium-lager-beer-6x25-cl-blikken/06658129.html,,2026-02-01 22:30:56
Douwe Egberts Koffie Capsules Dessert Lungo Intensiteit 06 20 stuks,-25.0% voor 4,2026-02-09,https://www.carrefour.be/nl/koffie-capsules-dessert-lungo-intensiteit-06-20-stuks/05930394.html,,2026-02-01 22:30:58
Gerlinéa Mijn Maaltijd Afslank Drink Chocolade Smaak 4 x 236 ml,-25.0% voor 2 stuks,2026-02-02,https://www.carrefour.be/nl/mijn-maaltijd-afslank-drink-chocolade-smaak-4-x-236-ml/04874315.html,,2026-02-01 22:31:00
Wasa Delicate Crackers Paprika 150 g,,,https://www.carrefour.be/nl/delicate-crackers-paprika-150-g/07122157.html,,2026-02-01 22:31:01
Barilla Pasta Cannelloni Collezione 250g,-50.0% voor 4,2026-02-09,https://www.carrefour.be/nl/pasta-cannelloni-collezione-250g/01269204.html,https://cdn.carrefour.eu/420_01269204_T596.webp,2026-02-01 22:31:03
Anco ; Patisseriebloem,-20.0% voor 2,2026-02-09,https://www.carrefour.be/nl/%3B-patisseriebloem/00694935.html,https://cdn.carrefour.eu/420_00694935_5410018601581_C1N1_MPM.webp,2026-02-01 22:31:05
Cillit Bang Vuil en Kalk 750ml,-50.0% voor 2,2026-02-09,https://www.carrefour.be/nl/vuil-en-kalk-750ml/07069586.html,https://cdn.carrefour.eu/420_07069586_M19_2040312.webp,2026-02-01 22:31:07
Carrefour Classic' Macaroni 500 g,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/classic-macaroni-500-g/01702776.html,https://cdn.carrefour.eu/420_01702776_T1.webp,2026-02-01 22:31:09
Le Petit Olivier Extra zachte Douchecrème Oranjebloesemextract 500 ml,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/extra-zachte-douchecreme-oranjebloesemextract-500-ml/06090536.html,https://cdn.carrefour.eu/420_06090536_03549620007039_C1N1_s08_MPM.webp,2026-02-01 22:31:11
Campina Halfvolle Melk 6 x 1 L,,,https://www.carrefour.be/nl/halfvolle-melk-6-x-1-l/01664386.html,https://cdn.carrefour.eu/420_01664386_T1.webp,2026-02-01 22:31:12
Materne Aardbeien Confituur 450 g,-20.0% voor 2,2026-02-09,https://www.carrefour.be/nl/aardbeien-confituur-450-g/00130794.html,https://cdn.carrefour.eu/420_00130794_T1.webp,2026-02-01 22:31:14
Gerlinéa Easy Go Banaan 2 x 58 g,-25.0% voor 2,2026-02-02,https://www.carrefour.be/nl/easy-go-banaan-2-x-58-g/05590318.html,https://cdn.carrefour.eu/420_05590318_T1.webp,2026-02-01 22:31:16
Barilla Pasta Spaghetti nr.5 500 g,-50.0% voor 4,2026-02-09,https://www.carrefour.be/nl/pasta-spaghetti-nr.5-500-g/06178289.html,https://cdn.carrefour.eu/420_06178289_T596.webp,2026-02-01 22:31:18
Carrefour Bio Zandkoekjes Pure Boter Amandel en Citroen 12 Stuks 200 g,2 + 1 gratis,2026-02-02,https://www.carrefour.be/nl/zandkoekjes-pure-boter-amandel-en-citroen-12-stuks-200-g/06468883.html,https://cdn.carrefour.eu/420_06468883_T1.webp,2026-02-01 22:31:19
Captain Iglo Visfilets Fish & Chips Wijze 2 Stuks 240 g,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/visfilets-fish-and-chips-wijze-2-stuks-240-g/06028813.html,https://cdn.carrefour.eu/420_06028813_T597.webp,2026-02-01 22:31:21
Laboratoria Juvamine Laboratoires Juvamine Vetverbrander 60 Stuks 19.7 g,-25.0% voor 2,2026-02-09,https://www.carrefour.be/nl/laboratoires-juvamine-vetverbrander-60-stuks-19.7-g/06943831.html,https://cdn.carrefour.eu/420_06943831_T1.webp,2026-02-01 22:31:23
"Persil Deep Clean Gel Expert Stain Removal 1,305Liter - 29WL",-50.0% voor 4,2026-02-02,https://www.carrefour.be/nl/deep-clean-gel-expert-stain-removal-1305liter---29wl/07079831.html,https://cdn.carrefour.eu/420_07079831_M19_20240219.webp,2026-02-01 22:31:25
Carrefour Italiaanse Kruiden 30 g,2 + 1 gratis,2026-02-02,https://www.carrefour.be/nl/italiaanse-kruiden-30-g/05981595.html,https://cdn.carrefour.eu/420_05981595_T1.webp,2026-02-01 22:31:27
Carrefour Sensation Cola Zero Bruisende Frisdrank 6 x 1.5 L,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/sensation-cola-zero-bruisende-frisdrank-6-x-1.5-l/06052927.html,,2026-02-01 22:31:29
Nescafé Select Koffie Moka 200 g,-25.0% voor 2,2026-02-09,https://www.carrefour.be/nl/select-koffie-moka-200-g/00143095.html,,2026-02-01 22:31:30
Prince LU Cake & Roll Chocolade Cakejes 150g,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/lu-cake-and-roll-chocolade-cakejes-150g/06895966.html,,2026-02-01 22:31:32
Always Platinum Normal (Maat 1) Maandverband Met Vleugels 24,-40.0% voor 5,2026-02-09,https://www.carrefour.be/nl/platinum-normal-maat-1-maandverband-met-vleugels-24/06122737.html,,2026-02-01 22:31:34
Finish Glansspoelmiddel Regular - 170 Afwasbeurten - 800 ml,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/glansspoelmiddel-regular---170-afwasbeurten---800-ml/06937579.html,,2026-02-01 22:31:36
Materne 4 Vruchten Confituur 450 g,-20.0% voor 2,2026-02-09,https://www.carrefour.be/nl/4-vruchten-confituur-450-g/00130840.html,,2026-02-01 22:31:38
Carrefour BIO Appel Aardbei 360 g,2 + 1 gratis,2026-02-02,https://www.carrefour.be/nl/bio-appel-aardbei-360-g/06730716.html,,2026-02-01 22:31:40
Nivea Creme 150 ml,-33.34% voor 6,2026-02-09,https://www.carrefour.be/nl/creme-150-ml/06825311.html,,2026-02-01 22:31:42
Carrefour Flash Timer Soft +3 Jaar Tandenborstel,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/flash-timer-soft-3-jaar-tandenborstel/06260109.html,,2026-02-01 22:31:43
BN Mini Chocoladesmaak 5 x 35 g,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/mini-chocoladesmaak-5-x-35-g/05514403.html,,2026-02-01 22:31:45
Wasa Sesam 250 g,,,https://www.carrefour.be/nl/sesam-250-g/05744888.html,,2026-02-01 22:31:47
Hansaplast Universal Waterbestendig 20 Strips,-33.34% voor 6,2026-02-09,https://www.carrefour.be/nl/universal-waterbestendig-20-strips/01036550.html,,2026-02-01 22:31:49
L'Oréal Paris Casting Crème Gloss 400 Middenbruin,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/casting-creme-gloss-400-middenbruin/04650185.html,,2026-02-01 22:31:51
Coca-Cola Zero No Caffeine Coke Soft drink Pet 1500 ml,-33.34% voor 18,2026-02-09,https://www.carrefour.be/nl/zero-no-caffeine-coke-soft-drink-pet-1500-ml/06640769.html,,2026-02-01 22:31:53
Carrefour The Market Baking Cuisine Nuts & Fruits Mix 3 Bessen 180 g,-25.0% voor 4,2026-12-31,https://www.carrefour.be/nl/the-market-baking-cuisine-nuts-and-fruits-mix-3-bessen-180-g/06085507.html,,2026-02-01 22:31:55
Bref WC POWER ACTIV LAVENDER 2X50GR,-50.0% voor 6,2026-02-09,https://www.carrefour.be/nl/wc-power-activ-lavender-2x50gr/06809906.html,,2026-02-01 22:31:57
Carrefour Soft Orchidee Douchegel 250 ml,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/soft-orchidee-douchegel-250-ml/05854712.html,,2026-02-01 22:31:58
"Carrefour Baby Bio Geroerd Appel, Banaan vanaf 10 Maanden 4 x 85 g",-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/bio-geroerd-appel-banaan-vanaf-10-maanden-4-x-85-g/06663656.html,,2026-02-01 22:32:00
Carlsberg 0.0% Alcohol-Free Beer Blikken 6 x 33 cl,-25% voor 8 stuks,2026-02-02,https://www.carrefour.be/nl/0.0-alcohol-free-beer-blikken-6-x-33-cl/06024154.html,,2026-02-01 22:32:02
Leerdammer Le Moelleux Zacht & Romig 6 Sneetje 150 g,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/le-moelleux-zacht-and-romig-6-sneetje-150-g/04760911.html,,2026-02-01 22:32:04
LU Prince MiniStars koekjes melkchocolade 187g,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/prince-ministars-koekjes-melkchocolade-187g/05750823.html,,2026-02-01 22:32:06
L'Oréal Paris Magic Retouch Donkerblond Uitgroei Spray 75 ml,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/magic-retouch-donkerblond-uitgroei-spray-75-ml/05674796.html,,2026-02-01 22:32:07
Chavroux 150g,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/150g/00220103.html,https://cdn.carrefour.eu/420_00220103_03272770016247_A1N1_MPM.webp,2026-02-01 22:32:09
Coca-Cola Coke Soft drink 6 x 1 L,5 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/coke-soft-drink-6-x-1-l/06395487.html,https://cdn.carrefour.eu/420_06395487_05449000053060_H1L1_en_MPM.webp,2026-02-01 22:32:11
Maredsous Smeerkaas Crème de Fagotin 200 g,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/smeerkaas-creme-de-fagotin-200-g/05171475.html,https://cdn.carrefour.eu/420_05171475_T517.webp,2026-02-01 22:32:13
LU TUC Original zoute crackers 3x 100 g,-5% voor 2 stuks,2026-12-31,https://www.carrefour.be/nl/tuc-original-zoute-crackers-3x-100-g/01739325.html,https://cdn.carrefour.eu/420_01739325_T1.webp,2026-02-01 22:32:15
Garnier Ultra Doux Sublieme Olie 150ml,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/ultra-doux-sublieme-olie-150ml/05306716.html,https://cdn.carrefour.eu/420_05306716_M1_20210426.webp,2026-02-01 22:32:17
Calgon Gel Hygiene + Anti-Kalk 2250 milliliter,2 gekocht = 500 Bonuspunten,2026-02-02,https://www.carrefour.be/nl/gel-hygiene-anti-kalk-2250-milliliter/07071535.html,https://cdn.carrefour.eu/420_07071535_M1_20240730.webp,2026-02-01 22:32:18
Cillit Bang Bleekmiddel 750 ml,-50.0% voor 2,2026-02-09,https://www.carrefour.be/nl/bleekmiddel-750-ml/07069628.html,https://cdn.carrefour.eu/420_07069628_M1_20240507.webp,2026-02-01 22:32:20
Garnier SkinActive Tissue Oogmasker met Sinaasappelsap en Hyaluronzuur,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/skinactive-tissue-oogmasker-met-sinaasappelsap-en-hyaluronzuur/06522874.html,https://cdn.carrefour.eu/420_06522874_M01_20210514.webp,2026-02-01 22:32:22
Carrefour Kids Bootjes Aardbei 3 x 6 Zakjes 120 g,5 voor 5.0€,2026-12-31,https://www.carrefour.be/nl/kids-bootjes-aardbei-3-x-6-zakjes-120-g/04951702.html,https://cdn.carrefour.eu/420_04951702_M1_20240924.webp,2026-02-01 22:32:24
Carrefour Grof Zeezout 95 g,2 + 1 gratis,2026-02-02,https://www.carrefour.be/nl/grof-zeezout-95-g/05981784.html,https://cdn.carrefour.eu/420_05981784_T1.webp,2026-02-01 22:32:26
Snickers Melk chocolade pinda repen 7-pack,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/melk-chocolade-pinda-repen-7-pack/04465867.html,https://cdn.carrefour.eu/420_04465867_T597.webp,2026-02-01 22:32:28
Ferrero Rocher TABLET HAZELNUT/DARK G90,-20.0% voor 2,2026-02-09,https://www.carrefour.be/nl/tablet-hazelnut%2Fdark-g90/06755087.html,https://cdn.carrefour.eu/420_06755087_T1.webp,2026-02-01 22:32:30
Côte d'Or Chocolade Tablet Melkchocolade Dessert 58 Praliné 200g,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/chocolade-tablet-melkchocolade-dessert-58-praline-200g/01449597.html,https://cdn.carrefour.eu/420_01449597_T1.webp,2026-02-01 22:32:33
Dilea Zero Lactose Verse Kaas 200 g,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/zero-lactose-verse-kaas-200-g/05572207.html,,2026-02-01 22:32:35
Dove Original Zinc Complex 150 ml,-40.0% voor 5,2026-02-09,https://www.carrefour.be/nl/original-zinc-complex-150-ml/06948633.html,,2026-02-01 22:32:37
Carrefour The Market Girasoli Gegrilde Groenten 250 g,,,https://www.carrefour.be/nl/the-market-girasoli-gegrilde-groenten-250-g/06561310.html,,2026-02-01 22:32:38
Maison Perrier Chic Roséllini mocktail 4x25cl,-50.0% voor 2,2026-02-02,https://www.carrefour.be/nl/chic-rosellini-mocktail-4x25cl/07089376.html,,2026-02-01 22:32:40
Carrefour Sensation Samouraï Saus 334 g,-25.0% voor 2,2026-02-02,https://www.carrefour.be/nl/sensation-samourai-saus-334-g/07109960.html,,2026-02-01 22:32:42
Dreft Vloeibaar wasmiddel 0% Color 19 Wasbeurten 988ml,-50.0% voor 2,2026-02-09,https://www.carrefour.be/nl/vloeibaar-wasmiddel-0-color-19-wasbeurten-988ml/07058010.html,,2026-02-01 22:32:44
Wilkinson Sword Intuition Complete,-50.0% voor 2,2026-02-09,https://www.carrefour.be/nl/intuition-complete/06654932.html,,2026-02-01 22:32:46
Schwarzkopf Gliss Ultimate Repair Conditioner 200 ml,-50.0% voor 4,2026-02-09,https://www.carrefour.be/nl/gliss-ultimate-repair-conditioner-200-ml/06917695.html,,2026-02-01 22:32:48
Mousse de Lin Tegels 1 L,-25.0% voor 2,2026-02-09,https://www.carrefour.be/nl/tegels-1-l/04804032.html,,2026-02-01 22:32:50
Cesar Primeur Hondenvoeding Kuipjes met Rund & Groenten 300 g,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/primeur-hondenvoeding--kuipjes-met-rund-and-groenten-300-g/05912957.html,,2026-02-01 22:32:52
Fanta Exotic Lemonade 4 x 1.5 L,-25.0% voor 1,2026-02-09,https://www.carrefour.be/nl/exotic-lemonade-4-x-1.5-l/05627142.html,,2026-02-01 22:32:54
Oikos Yoghurt op Griekse Wijze Bosbes 4 x 115 g,-5% voor 2,2026-12-31,https://www.carrefour.be/nl/yoghurt-op-griekse-wijze-bosbes-4-x-115-g/06589165.html,,2026-02-01 22:32:55
Carrefour Soft Pleisters Stevig 10 Stuks,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/soft-pleisters-stevig-10-stuks/06954006.html,,2026-02-01 22:32:57
Côte d'Or Pure Chocolade Tablet Noir de Noir 150g,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/pure-chocolade-tablet-noir-de-noir-150g/04002823.html,,2026-02-01 22:32:59
Boerinneke Chocopasta Puur Fondant 400 g,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/chocopasta-puur-fondant-400-g/05595367.html,,2026-02-01 22:33:01
Carrefour Expert Delicate Wasmiddel Marseillezeep 1.25 L 25 Wasbeurten,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/expert-delicate-wasmiddel-marseillezeep-1.25-l-25-wasbeurten/07037115.html,,2026-02-01 22:33:03
Hansaplast Classic 5 m x 2.5 cm,-33.34% voor 6,2026-02-09,https://www.carrefour.be/nl/classic-5-m-x-2.5-cm/01036725.html,,2026-02-01 22:33:05
Dove Shower Mousse Rose Oil 200 ml,-40.0% voor 5,2026-02-09,https://www.carrefour.be/nl/shower-mousse-rose-oil-200-ml/06013271.html,,2026-02-01 22:33:06
"Carrefour Baby Bio Groene Groenten, Aardappel, Rijst vanaf 12M+ 230 g",-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/baby-bio-groene-groenten-aardappel-rijst-vanaf-12m-230-g/06358850.html,,2026-02-01 22:33:08
Carrefour Kruidentuiltje 8 g,2 + 1 gratis,2026-02-02,https://www.carrefour.be/nl/kruidentuiltje-8-g/05984053.html,,2026-02-01 22:33:10
L'Oréal Paris Excellence Creme 9.3 - Zeer Licht Goudblond - Perm.,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/excellence-creme-9.3---zeer-licht-goudblond---perm./01383972.html,,2026-02-01 22:33:12
Materne Belgische Appelen Mousseline 600 g,-20.0% voor 2,2026-02-09,https://www.carrefour.be/nl/belgische-appelen-mousseline-600-g/00130345.html,,2026-02-01 22:33:14
Carrefour Bio Gemalen Koffie Mild 250 g,5 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/gemalen-koffie-mild-250-g/05749450.html,https://cdn.carrefour.eu/420_05749450_T1.webp,2026-02-01 22:33:15
Carrefour Sensation Smaak Vanille 180 g,7 voor 4.0€,2026-02-02,https://www.carrefour.be/nl/sensation-smaak-vanille-180-g/05728389.html,https://cdn.carrefour.eu/420_05728389_T1.webp,2026-02-01 22:33:17
Canderel Zoetstof refill 600PC,-25.0% voor 2,2026-02-09,https://www.carrefour.be/nl/zoetstof-refill-600pc/04507273.html,https://cdn.carrefour.eu/420_04507273_07640110702994_C1N1_MPM.webp,2026-02-01 22:33:19
Carrefour Sublime 4 Wegwerpscheermesjes 4 Stuks,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/sublime-4-wegwerpscheermesjes-4-stuks/06492540.html,https://cdn.carrefour.eu/420_06492540_M1_20231011.webp,2026-02-01 22:33:21
Wasa Crunchy Twist Poppy Seeds & Sea Salt 245 g,,,https://www.carrefour.be/nl/crunchy-twist-poppy-seeds-and-sea-salt-245-g/06904050.html,https://cdn.carrefour.eu/420_06904050_T596.webp,2026-02-01 22:33:22
Materne Confituur Zwarte Kersen 450 g,-20.0% voor 2,2026-02-09,https://www.carrefour.be/nl/confituur-zwarte-kersen-450-g/00130802.html,https://cdn.carrefour.eu/420_00130802_T1.webp,2026-02-01 22:33:24
Nescafé Nescafe Farmers Origins Africas Ristretto Roast & Ground 10 Stuks 44 g,-50% voor 4,2026-02-01,https://www.carrefour.be/nl/nescafe-farmers-origins-africas-ristretto-roast-and-ground-10-stuks-44-g/06786874.html,https://cdn.carrefour.eu/420_06786874_T597.webp,2026-02-01 22:33:26
Barilla Pasta Fettuccine Collezione 500g,-50.0% voor 4,2026-02-09,https://www.carrefour.be/nl/pasta-fettuccine-collezione-500g/05363710.html,https://cdn.carrefour.eu/420_05363710_T596.webp,2026-02-01 22:33:28
Carrefour Classic' Scharreleieren L 6 Stuks,-20.0% voor 2,2026-02-02,https://www.carrefour.be/nl/classic-scharreleieren-l-6-stuks/04709026.html,https://cdn.carrefour.eu/420_04709026_T1.webp,2026-02-01 22:33:30
Portugal Alentejo JP Ramos Reserva Rood 75cl,2 + 1 gratis,2026-02-02,https://www.carrefour.be/nl/alentejo-jp-ramos-reserva-rood-75cl/05584384.html,https://cdn.carrefour.eu/420_05584384_M1_20210902.webp,2026-02-01 22:33:32
Air Wick Active Fresh Luchtverfrisser Starterkit Boeket van Jasmijn,-50.0% voor 2,2026-02-09,https://www.carrefour.be/nl/active-fresh-luchtverfrisser-starterkit-boeket-van-jasmijn/06919315.html,https://cdn.carrefour.eu/420_06919315_M1_20240423.webp,2026-02-01 22:33:33
Carrefour Men Energy Deodorant & Body Spray 48H Houtgeur 150 ml,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/men-energy-deodorant-and-body-spray-48h-houtgeur-150-ml/06974589.html,https://cdn.carrefour.eu/420_06974589_T1.webp,2026-02-01 22:33:35
Carrefour Soft Absodys Discreet Urineverlies Normal 12 Stuks,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/soft-absodys-discreet-urineverlies-normal-12-stuks/04316350.html,https://cdn.carrefour.eu/420_04316350_T1.webp,2026-02-01 22:33:37
Bic Kids 18 Kleurpotloden Tropicolors2,1 + 1 gratis,2026-02-02,https://www.carrefour.be/nl/kids-18-kleurpotloden-tropicolors2/01341818.html,https://cdn.carrefour.eu/420_01341818_ORIGINAL_8869490982942.webp,2026-02-01 22:33:39
Tampax Pearl Compak SuperTampons Met Inbrenghuls X18,-40.0% voor 5,2026-02-09,https://www.carrefour.be/nl/pearl-compak-supertampons-met-inbrenghuls-x18/05555160.html,,2026-02-01 22:33:41
Lotus Carré Confiture Abrikozen Jam 6 x 34 g,-20.0% voor 3,2026-02-09,https://www.carrefour.be/nl/carre-confiture-abrikozen-jam-6-x-34-g/04020739.html,,2026-02-01 22:33:43
"Laboratoires Juvamine Boost Ginseng, Guarana, Vit C Aroma van Rood Fruit 30 Stuks 62.1 g",-25.0% voor 2,2026-02-09,https://www.carrefour.be/nl/boost-ginseng-guarana-vit-c-aroma-van-rood-fruit-30-stuks-62.1-g/06982689.html,,2026-02-01 22:33:44
L'Oréal Paris Casting Crème Gloss 700 Middenblond,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/casting-creme-gloss-700-middenblond/04439451.html,,2026-02-01 22:33:46
Carrefour Saus voor Mosselen 300 ml,-25.0% voor 2,2026-02-02,https://www.carrefour.be/nl/saus-voor-mosselen-300-ml/05371486.html,,2026-02-01 22:33:48
Carrefour Soft Repair Cream 125 ml,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/soft-repair-cream-125-ml/06841393.html,,2026-02-01 22:33:50
Stassen Peach 0.0% Alc Apple Based Aperitif 750 ml,-20% voor 2,2026-02-02,https://www.carrefour.be/nl/peach-0.0-alc-apple-based-aperitif-750-ml/00967844.html,,2026-02-01 22:33:52
Always Daily Fresh Normal Met Een Frisse Geur,-40.0% voor 5,2026-02-09,https://www.carrefour.be/nl/daily-fresh-normal-met-een-frisse-geur/06932460.html,,2026-02-01 22:33:54
Coca-Cola Coke Soft drink Blik 6 x 330 ml,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/coke-soft-drink-blik-6-x-330-ml/04410018.html,,2026-02-01 22:33:55
Dreft The Ultimate Care Original 900 ml 20 Wasbeurten,-50.0% voor 2,2026-02-09,https://www.carrefour.be/nl/the-ultimate-care-original-900-ml-20-wasbeurten/07150186.html,,2026-02-01 22:33:57
Carrefour The Market Groentemix Fijnproevers 400 g,,,https://www.carrefour.be/nl/the-market-groentemix-fijnproevers-400-g/01080312.html,,2026-02-01 22:33:59
La Lorraine Carrefour Brusselse Pistolet,,,https://www.carrefour.be/nl/carrefour-brusselse-pistolet/01021025.html,,2026-02-01 22:34:00
Dreft The Ultimate Care Morning Freshness Wasmiddel 1.44 L 32 Wasbeurten,-50.0% voor 2,2026-02-09,https://www.carrefour.be/nl/the-ultimate-care-morning-freshness-wasmiddel-1.44-l-32-wasbeurten/07133337.html,,2026-02-01 22:34:02
Carrefour Bio Spaghetti 500 g,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/bio-spaghetti-500-g/05489962.html,,2026-02-01 22:34:04
"Gimber Gemberdrank met Citroen, Kruiden & Specerijen 4 x 250 ml",-20% voor 2 stuks,2026-02-02,https://www.carrefour.be/nl/gemberdrank-met-citroen-kruiden-and-specerijen-4-x-250-ml/06993973.html,,2026-02-01 22:34:06
Carrefour Gemalen Koriander 25 g,2 + 1 gratis,2026-02-02,https://www.carrefour.be/nl/gemalen-koriander-25-g/05983942.html,,2026-02-01 22:34:08
Heudebert LU Toast Naturel 300g,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/lu-toast-naturel-300g/04012717.html,,2026-02-01 22:34:10
Carrefour Nuts & Fruits Gedroogde en Gesuikerde Grote Veenbessen 140g,-25.0% voor 4,2026-12-31,https://www.carrefour.be/nl/nuts-and-fruits-gedroogde-en-gesuikerde-grote-veenbessen-140g/06085466.html,,2026-02-01 22:34:12
Carrefour Disc Duo Aloe Vera 70 Stuks,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/disc-duo-aloe-vera-70-stuks/05287452.html,,2026-02-01 22:34:14
